arrestee_id,arrestee_incident_id,arrest_date,arrest_type_name,offense_name,arrestee_age_num,arrestee_sex_code,arrestee_race_desc,arrestee_location_name,victim_id,victim_type_name,victim_age_num,victim_sex_code,victim_race_desc,agency_id,agency_name,weapon_name
24964521,85568963,2/18/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,22,M,Black or African American,Convenience Store,94204286,Individual,20,M,White,18747,MEMPHIS POLICE DEPARTMENT,Handgun
24964521,85568963,2/18/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,22,M,Black or African American,Convenience Store,94204286,Individual,20,M,White,18747,MEMPHIS POLICE DEPARTMENT,Handgun
24964521,85568963,2/18/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,22,M,Black or African American,Convenience Store,94204286,Individual,20,M,White,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27279706,93174566,12/29/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,16,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,101947285,Individual,16,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27279706,93174566,12/29/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,16,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,101947285,Individual,16,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27279706,93174566,12/29/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,16,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,101947285,Individual,16,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
24972024,85792579,8/24/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,94244295,Individual,32,M,White,18747,MEMPHIS POLICE DEPARTMENT,Other
24972024,85792579,8/24/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,94244295,Individual,32,M,White,18747,MEMPHIS POLICE DEPARTMENT,Other
24972024,85792579,8/24/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,94244295,Individual,32,M,White,18747,MEMPHIS POLICE DEPARTMENT,Other
24972023,85792579,8/23/16 0:00,On View,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,94244295,Individual,32,M,White,18747,MEMPHIS POLICE DEPARTMENT,Other
24972023,85792579,8/23/16 0:00,On View,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,94244295,Individual,32,M,White,18747,MEMPHIS POLICE DEPARTMENT,Other
24972023,85792579,8/23/16 0:00,On View,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,94244295,Individual,32,M,White,18747,MEMPHIS POLICE DEPARTMENT,Other
24972024,85792579,8/24/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,94244294,Individual,24,M,White,18747,MEMPHIS POLICE DEPARTMENT,Other
24972024,85792579,8/24/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,94244294,Individual,24,M,White,18747,MEMPHIS POLICE DEPARTMENT,Other
24972024,85792579,8/24/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,94244294,Individual,24,M,White,18747,MEMPHIS POLICE DEPARTMENT,Other
24972023,85792579,8/23/16 0:00,On View,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,94244294,Individual,24,M,White,18747,MEMPHIS POLICE DEPARTMENT,Other
24972023,85792579,8/23/16 0:00,On View,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,94244294,Individual,24,M,White,18747,MEMPHIS POLICE DEPARTMENT,Other
24972023,85792579,8/23/16 0:00,On View,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,94244294,Individual,24,M,White,18747,MEMPHIS POLICE DEPARTMENT,Other
27528656,93998329,8/5/17 0:00,On View,Murder and Nonnegligent Manslaughter,33,M,White,Residence/Home,102869351,Individual,28,M,White,18673,BLUFF CITY PD,Blunt Object
27528656,93998329,8/5/17 0:00,On View,Murder and Nonnegligent Manslaughter,33,M,White,Residence/Home,102869351,Individual,28,M,White,18673,BLUFF CITY PD,Blunt Object
27528656,93998329,8/5/17 0:00,On View,Murder and Nonnegligent Manslaughter,33,M,White,Residence/Home,102869351,Individual,28,M,White,18673,BLUFF CITY PD,Blunt Object
27528656,93998329,8/5/17 0:00,On View,Murder and Nonnegligent Manslaughter,33,M,White,Residence/Home,102869351,Individual,28,M,White,18673,BLUFF CITY PD,Knife/Cutting Instrument
27528656,93998329,8/5/17 0:00,On View,Murder and Nonnegligent Manslaughter,33,M,White,Residence/Home,102869351,Individual,28,M,White,18673,BLUFF CITY PD,Knife/Cutting Instrument
27528656,93998329,8/5/17 0:00,On View,Murder and Nonnegligent Manslaughter,33,M,White,Residence/Home,102869351,Individual,28,M,White,18673,BLUFF CITY PD,Knife/Cutting Instrument
25818021,88818206,6/19/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,F,Black or African American,Residence/Home,96986781,Individual,21,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
25818021,88818206,6/19/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,F,Black or African American,Residence/Home,96986781,Individual,21,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
25818021,88818206,6/19/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,F,Black or African American,Residence/Home,96986781,Individual,21,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
29780684,100530269,9/18/17 0:00,Taken INTO Custody,Negligent Manslaughter,18,M,Black or African American,Residence/Home,110264190,Individual,19,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
29780684,100530269,9/18/17 0:00,Taken INTO Custody,Negligent Manslaughter,18,M,Black or African American,Residence/Home,110264190,Individual,19,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
29780684,100530269,9/18/17 0:00,Taken INTO Custody,Negligent Manslaughter,18,M,Black or African American,Residence/Home,110264190,Individual,19,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
28903831,98036747,11/30/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,107451896,Individual,24,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
28903831,98036747,11/30/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,107451896,Individual,24,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
28903831,98036747,11/30/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,107451896,Individual,24,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
28903831,98036747,11/30/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,107451895,Individual,21,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
28903831,98036747,11/30/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,107451895,Individual,21,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
28903831,98036747,11/30/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,107451895,Individual,21,F,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
28903831,98036747,11/30/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,107451894,Individual,45,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
28903831,98036747,11/30/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,107451894,Individual,45,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
28903831,98036747,11/30/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,107451894,Individual,45,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun
27639264,94411296,1/23/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,103329883,Individual,20,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27639264,94411296,1/23/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,103329883,Individual,20,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27639264,94411296,1/23/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,103329883,Individual,20,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
30310921,101949974,6/2/17 0:00,On View,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Parking/Drop Lot/Garage,111891287,Individual,32,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
30310921,101949974,6/2/17 0:00,On View,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Parking/Drop Lot/Garage,111891287,Individual,32,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
30310921,101949974,6/2/17 0:00,On View,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Parking/Drop Lot/Garage,111891287,Individual,32,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
30310922,101949974,6/2/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,22,M,Black or African American,Parking/Drop Lot/Garage,111891287,Individual,32,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
30310922,101949974,6/2/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,22,M,Black or African American,Parking/Drop Lot/Garage,111891287,Individual,32,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
30310922,101949974,6/2/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,22,M,Black or African American,Parking/Drop Lot/Garage,111891287,Individual,32,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun
30226860,101693828,5/2/18 0:00,On View,Murder and Nonnegligent Manslaughter,58,M,White,Highway/Road/Alley/Street/Sidewalk,111590041,Individual,69,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
30226860,101693828,5/2/18 0:00,On View,Murder and Nonnegligent Manslaughter,58,M,White,Highway/Road/Alley/Street/Sidewalk,111590041,Individual,69,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
30226860,101693828,5/2/18 0:00,On View,Murder and Nonnegligent Manslaughter,58,M,White,Highway/Road/Alley/Street/Sidewalk,111590041,Individual,69,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
27208324,92956835,6/28/17 0:00,On View,Murder and Nonnegligent Manslaughter,32,M,White,Residence/Home,101700429,Individual,4,M,Black or African American,18254,TULLAHOMA PD,Unknown
27208324,92956835,6/28/17 0:00,On View,Murder and Nonnegligent Manslaughter,32,M,White,Residence/Home,101700429,Individual,4,M,Black or African American,18254,TULLAHOMA PD,Unknown
27208324,92956835,6/28/17 0:00,On View,Murder and Nonnegligent Manslaughter,32,M,White,Residence/Home,101700429,Individual,4,M,Black or African American,18254,TULLAHOMA PD,Unknown
27193474,92925338,8/22/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,M,Black or African American,Residence/Home,101664163,Individual,37,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
27193474,92925338,8/22/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,M,Black or African American,Residence/Home,101664163,Individual,37,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
27193474,92925338,8/22/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,M,Black or African American,Residence/Home,101664163,Individual,37,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Firearm
27293111,93226949,9/30/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,43,M,Black or African American,Residence/Home,102005488,Individual,25,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Personal Weapons
27293111,93226949,9/30/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,43,M,Black or African American,Residence/Home,102005488,Individual,25,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Personal Weapons
27293111,93226949,9/30/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,43,M,Black or African American,Residence/Home,102005488,Individual,25,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Personal Weapons
29028827,98404397,5/21/18 0:00,On View,Murder and Nonnegligent Manslaughter,26,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,107868564,Individual,40,M,White,18271,NASHVILLE METRO PD NASHVILLE,Unknown
29028827,98404397,5/21/18 0:00,On View,Murder and Nonnegligent Manslaughter,26,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,107868564,Individual,40,M,White,18271,NASHVILLE METRO PD NASHVILLE,Unknown
29028827,98404397,5/21/18 0:00,On View,Murder and Nonnegligent Manslaughter,26,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,107868564,Individual,40,M,White,18271,NASHVILLE METRO PD NASHVILLE,Unknown
28482171,96858330,2/21/17 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,White,Residence/Home,106113363,Individual,18,M,White,18672,KINGSPORT PD,Handgun
28482171,96858330,2/21/17 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,White,Residence/Home,106113363,Individual,18,M,White,18672,KINGSPORT PD,Handgun
28482171,96858330,2/21/17 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,White,Residence/Home,106113363,Individual,18,M,White,18672,KINGSPORT PD,Handgun
28482171,96858330,2/21/17 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,White,Residence/Home,106113368,Individual,20,M,White,18672,KINGSPORT PD,Handgun
28482171,96858330,2/21/17 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,White,Residence/Home,106113368,Individual,20,M,White,18672,KINGSPORT PD,Handgun
28482171,96858330,2/21/17 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,White,Residence/Home,106113368,Individual,20,M,White,18672,KINGSPORT PD,Handgun
26012518,89367191,1/14/17 0:00,On View,Negligent Manslaughter,26,M,White,Residence/Home,97617047,Individual,25,M,Unknown,18267,CROSSVILLE PD,Firearm
26012518,89367191,1/14/17 0:00,On View,Negligent Manslaughter,26,M,White,Residence/Home,97617047,Individual,25,M,Unknown,18267,CROSSVILLE PD,Firearm
26012518,89367191,1/14/17 0:00,On View,Negligent Manslaughter,26,M,White,Residence/Home,97617047,Individual,25,M,Unknown,18267,CROSSVILLE PD,Firearm
26012518,89367191,1/14/17 0:00,On View,Negligent Manslaughter,26,M,White,Residence/Home,97617045,Individual,21,F,White,18267,CROSSVILLE PD,Firearm
26012518,89367191,1/14/17 0:00,On View,Negligent Manslaughter,26,M,White,Residence/Home,97617045,Individual,21,F,White,18267,CROSSVILLE PD,Firearm
26012518,89367191,1/14/17 0:00,On View,Negligent Manslaughter,26,M,White,Residence/Home,97617045,Individual,21,F,White,18267,CROSSVILLE PD,Firearm
27299944,93250097,9/14/17 0:00,On View,Murder and Nonnegligent Manslaughter,27,M,White,Residence/Home,102031895,Individual,,F,White,18555,CLARKSVILLE PD,Shotgun
27299944,93250097,9/14/17 0:00,On View,Murder and Nonnegligent Manslaughter,27,M,White,Residence/Home,102031895,Individual,,F,White,18555,CLARKSVILLE PD,Shotgun
27299944,93250097,9/14/17 0:00,On View,Murder and Nonnegligent Manslaughter,27,M,White,Residence/Home,102031895,Individual,,F,White,18555,CLARKSVILLE PD,Shotgun
27299944,93250097,9/14/17 0:00,On View,Murder and Nonnegligent Manslaughter,27,M,White,Residence/Home,102031891,Individual,23,F,White,18555,CLARKSVILLE PD,Shotgun
27299944,93250097,9/14/17 0:00,On View,Murder and Nonnegligent Manslaughter,27,M,White,Residence/Home,102031891,Individual,23,F,White,18555,CLARKSVILLE PD,Shotgun
27299944,93250097,9/14/17 0:00,On View,Murder and Nonnegligent Manslaughter,27,M,White,Residence/Home,102031891,Individual,23,F,White,18555,CLARKSVILLE PD,Shotgun
27299944,93250097,9/14/17 0:00,On View,Murder and Nonnegligent Manslaughter,27,M,White,Residence/Home,102031899,Individual,3,M,White,18555,CLARKSVILLE PD,Shotgun
27299944,93250097,9/14/17 0:00,On View,Murder and Nonnegligent Manslaughter,27,M,White,Residence/Home,102031899,Individual,3,M,White,18555,CLARKSVILLE PD,Shotgun
27299944,93250097,9/14/17 0:00,On View,Murder and Nonnegligent Manslaughter,27,M,White,Residence/Home,102031899,Individual,3,M,White,18555,CLARKSVILLE PD,Shotgun
28492034,96886536,1/30/18 0:00,On View,Murder and Nonnegligent Manslaughter,26,M,Black or African American,Residence/Home,106146158,Individual,49,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
28492034,96886536,1/30/18 0:00,On View,Murder and Nonnegligent Manslaughter,26,M,Black or African American,Residence/Home,106146158,Individual,49,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun
